ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
09499aa4-f402-4cca-8572-831e1b6ca87e.Kinect,9/11/2018,0.693989912731454,1.14,1.22,1,0.42,0.66,0,0,0,0,0,0,0,0,0
0b43cd3f-bbbd-49c1-ab4a-5a06f7f8cf33.Kinect,10/18/2018,0.77696463230409,0.47,1.17,1.13,0.18,0.43,0,0,0,0,0.07,0,0,0,0
01b77f99-07eb-48ac-a892-c4899dae97dd.Kinect,9/7/2018,0.459596505068678,1.49,1.18,1.34,0.05,0,0,1.25,0,0,0,0,0,0,0
6bb61922-5721-4d85-add9-04b25a1dd38b.Kinect,6/1/2018,0.765234527379026,0.01,1.29,1.43,0,0,0,0,0,0.44,0.07,0,0,0,0
d7d856b1-4582-433f-935e-4e8df065a380.Kinect,10/24/2018,0.692267334280895,1.41,1.22,1.17,0.05,0.25,0,0,0,0,0.08,0,0,0,0
adcf23ad-2d1c-43b2-b0f6-3ca1ec2d619e.Kinect,9/26/2018,0.803923171486991,0,1.27,1,0,0.41,0,0,0,0,0.13,0,0,0,0
f0465c58-2cc5-4659-8c9f-846123d13289.Kinect,6/1/2018,0.661577823176325,0.02,0.04,0.01,1.12,1.14,0,0,0,0,0,1.08,0,0,0
a50b353d-7848-463d-81b8-e9d2e6bd6c82.Kinect,8/8/2018,0.837661083869864,0,0.75,1.11,0.5,0.03,0,0,0,0,0,0,0,0,0
93701dd6-0986-4eb1-ab6c-a989b03e4440.Kinect,6/5/2018,0.632161948958123,0,1.23,1.17,0,0,0.47,0,0,0,0.73,0,0,0,0
1fa8d89e-26e4-4909-a516-ef84b3924f82.Kinect,8/23/2018,0.79359864748467,0,1.5,1.5,0,0,0,0.02,0,0,0.24,0.03,0,0,0
319edf97-88cd-434e-a58b-c4640d53b114.Kinect,8/7/2018,0.844591767921968,0,0.82,1.37,0.17,0.09,0,0,0,0,0,0,0,0,0
fd0f95c5-adfa-4b97-8052-029318b71e12.Kinect,8/20/2018,0.608970349210503,1.11,0.38,0.7,0,0,0.96,0.07,0,0,0,0,0,0,0
beb8b929-a785-4a7c-b109-832d0ed638f3.Kinect,7/27/2018,0.406826592635339,0.05,0.92,0.03,0.17,1.04,0,0,0,0,0,0,0.24,0.6,0.85
26befd8b-846f-46c8-bb53-5d03ff6d98b9.Kinect,8/23/2018,0.817021880933123,0.03,1.41,1.49,0,0.07,0,0,0,0,0.11,0,0,0,0
dfd2d099-b636-4bcf-8977-fc64706b8174.Kinect,9/26/2018,0.439854322808305,0,1.5,1.5,0.08,1.04,0.44,0,0,0.17,1.07,0,0,0,0
052999bb-b723-4718-a00a-3bca2af9d5bf.Kinect,8/24/2018,0.01,0.05,1.39,1.2,0,0.16,0,0,0,0,0,0,1.5,1.41,1.2
2ca001db-9594-4a01-a6fb-66bf04c21a28.Kinect,8/15/2018,0.407353636709834,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
b9dde97d-d2fa-44f7-bd57-b84a4cc877e7.Kinect,6/5/2018,0.538393776156538,0,1.09,0.7,0.29,1.09,0,1.19,0,0,0.01,0,0,0,0
e2a39666-97f1-44a1-af6c-5b82424f6eda.Kinect,6/19/2018,0.838175945396004,0,1.07,0.52,0.27,0.18,0,0,0,0,0.12,0.01,0,0,0
0d407f4a-e1d2-497c-99fb-d744d10e37ca.Kinect,5/10/2018,0.823082021052357,0,1.14,1.14,0,0,0,0,0,0.09,0.31,0,0,0,0
e7a72a91-c9db-44d0-b2d5-57f2d2538210.Kinect,5/31/2018,0.88130017092695,0,0,1.16,0.01,0.02,0,0,0,0,0,0,0,0,0
7b8f8166-a4f0-47fc-ae61-f2c184d98519.Kinect,5/9/2018,0.350924990114356,0,0,0,1.5,1.37,0,1.5,0,0.4,0.99,0,0,0,0
302dd180-2ea2-444d-bec7-c252855ab721.Kinect,10/8/2018,0.694155130876378,1.04,1.33,1.28,0,0.09,0,0,0,0,0.29,0,0,0,0
c470e390-b6ec-4c81-a394-3f7fa93452d8.Kinect,7/20/2018,0.807419403371556,0,0.58,1.13,0.55,0.05,0,0,0,0,0.11,0,0,0,0
ab6b379d-fab5-4787-82bf-efdb975d6f89.Kinect,8/25/2018,0.158741703919879,0,1.09,0.14,0.03,0.36,0,0,0,0,0,0.05,1.5,0.22,0.98
a3093183-71e8-4525-a2ed-716ef245ffcc.Kinect,6/8/2018,0.544266417128129,0,1.09,1.09,0,0.23,0,0,0,0,1.08,0,0,0.26,0.08
b5c0401e-04cb-4f69-a677-f7f678f36ad0.Kinect,6/20/2018,0.586196547977117,0.99,1.44,1.5,0.06,0,0,0,0,0,0.79,0,0,0,0
fe35f6fd-5974-4723-a676-8433db360af4.Kinect,6/1/2018,0.865266208527396,0,0,0,1.09,1,0.02,0,0,0.1,0,0,0,0,0
f72cf36a-34ea-466b-8eac-929517505489.Kinect,7/24/2018,0.421123642865636,1.23,0.49,0.31,0.01,0,1.5,0,0.43,0.08,0.07,0,0,0,0
5652cf2f-1116-475a-906c-a910916d6f91.Kinect,8/20/2018,0.40691634039144,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
73af13ef-00b7-4806-92c8-eb4817b856fd.Kinect,6/1/2018,0.427754375372727,0,1.03,0.45,0.19,0.33,0.15,1.5,0,0.51,0,0,0,0,0
5c0b3e40-c6f3-4e8d-9d44-696a2d6583cc.Kinect,9/7/2018,0.591494057814794,1.19,1.45,1.5,0.38,0.89,0,0,0.19,0,0.04,0,0,0,0
4606de05-2f0c-4c3e-8c47-7bcf7be4f6b8.Kinect,6/8/2018,0.467685400725551,0,0.3,0.58,0,0.36,0,0.06,0,0,0,1.5,0.49,0.31,0.26
a12f690b-eb09-4c47-a24d-2caf71fe54a2.Kinect,6/6/2018,0.626676472394419,0,1,1.11,0.59,0.51,0,0,0,0,0.48,1,0,0,0
09791648-0a98-4bd9-86c3-85293f0dba0d.Kinect,7/20/2018,0.101576614203507,0,1.02,0.55,1.05,1.17,0,0,0,0,0,1.21,1.15,1.08,1.08
1a7e8de7-0c5a-4089-8174-82363f3b8f27.Kinect,7/20/2018,0.628861909900551,0.88,1.34,1.33,1.05,0.92,0,0.21,0,0,0,0,0,0,0
c73de4d0-9837-4b32-b29f-e55c7cc8bbe4.Kinect,7/20/2018,0.659577372260384,1.2,1.19,1.41,0.78,0.36,0,0,0,0,0,0,0,0,0
aa8853e1-3053-4a3e-b485-2817397f0e5c.Kinect,9/26/2018,0.532060002117664,0,1.47,1.33,0.03,1.03,0.2,0.21,0,0,0,0.59,0.66,0,0
6e1e5428-4197-4bf6-82d6-c47bec460bcc.Kinect,10/12/2018,0.329002608691928,1.46,1.5,1.5,0.14,0,0.47,0,1.16,0,0.16,0,0,0,0
e7bdd98a-b715-45dc-a7a7-97078e25a07f.Kinect,8/20/2018,0.407329729498726,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
81121f55-bdd2-458f-bcf8-513cd3ead2e7.Kinect,8/13/2018,0.389244578379106,0,0.23,0.18,0,1.21,0.83,1.5,0,0,0,0,0,0,0
a617f709-8e20-4b1a-9a40-40b7e8444947.Kinect,8/20/2018,0.41263969828157,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.33
647aed88-be2d-4d04-b465-9d2645713b4b.Kinect,8/14/2018,0.0742184547880768,0,1.37,0.49,0,0.06,0,0,0,0,0,0,1.5,1.11,1.2
9010dbe0-4451-44c5-8a50-4641f359edad.Kinect,5/31/2018,0.468442328019604,0.26,0.18,1.03,0,0.65,0,1.04,0,0,0.63,0,0,0,0
0bf90836-e4d6-4669-bd92-8a670045b036.Kinect,9/11/2018,0.7384431630699,0,0,0.13,0.06,0.27,1.1,0,0,0,0,0,0,0,0
b6ea5853-2f8d-4935-8aef-f73d2da8fea2.Kinect,9/11/2018,0.198210479019159,0,0.64,0.23,0.01,0.31,1.12,0,1.39,0.27,0.26,0,0,0.36,0
0ece2003-f317-4b5d-8926-52d5abd249df.Kinect,10/26/2018,0.653688807921412,0,1.32,1.41,0,0,0,0,0,0,0.31,1.02,0,0,0
4ee2d934-77cc-432d-b814-0730903c066f.Kinect,9/20/2018,0.731954227151804,0,1.5,1.5,0.29,1.06,0,0,0,0,0.05,0,0,0,0
57d499e9-d4bf-465e-bb0b-ce126588b84f.Kinect,7/18/2018,0.782997042815718,0,0.13,0,1.13,1.34,0.2,0,0,0,0,0.13,0,0,0
a46318c3-8900-46bc-8f69-f4874691a457.Kinect,8/27/2018,0.830733462337123,0,1.5,1.5,0,0,0,0,0,0,0.09,0.01,0,0,0
7401586f-5203-43ce-9b19-fbf0ec14d02a.Kinect,9/25/2018,0.517992542141242,0,0.01,0.08,1.1,1.03,1.18,0.26,0,0,0.36,0,0,0,0
50e6ed7c-56c4-48e7-b34b-1800da96d7fa.Kinect,6/27/2018,0.705302012254438,1.05,1.44,1.5,0.01,0,0.08,0,0,0,0.1,0,0,0,0
8f2bf16d-9977-43bf-bb3a-780792f8df58.Kinect,9/26/2018,0.205878148594028,0.83,0.81,0.3,1.29,1.14,1.29,1.09,0,0,0.1,0,0,0,0
2375597d-725c-479b-92b9-9fed98a0e256.Kinect,5/10/2018,0.849476960600486,0,0.02,0,0.03,0.47,0,0,0,0.09,0.49,0,0,0,0
9530c06b-b566-48eb-a1f4-a479f305d072.Kinect,5/10/2018,0.770336236995588,0,0.06,0.09,1.09,1.25,0,0,0.01,0.45,0.02,0,0,0,0
ba121c04-6733-4f5f-b461-bdcc3456bf1f.Kinect,7/25/2018,0.775880244519891,0.07,0.87,0.37,1.29,1.26,0,0,0,0,0,0,0,0,0
ee49bae7-17e8-41ea-8f72-ecaf388e0743.Kinect,9/9/2018,0.836762259733809,0,0.68,0.8,0,0.59,0,0.11,0,0,0,0,0,0,0
9d8d788e-b099-42b9-8a0a-5120dcab5b50.Kinect,7/11/2018,0.51968586806926,1.06,1.5,1.5,0.77,0.48,0,0.72,0,0,0,0,0,0,0
2d9d6348-df54-4795-a53b-06d6ce0256b1.Kinect,8/23/2018,0.638124928707188,0.02,1.46,1.42,0,0,0,0,0,0,1.06,0,0,0,0
2160111b-c373-4444-a961-41c9373fdb25.Kinect,7/31/2018,0.558638105531379,0.11,1.5,1.5,0.8,0.82,0.61,0.27,0,0,0.1,0,0,0,0
b0757686-3d31-4c8c-ba5e-437932e97d14.Kinect,9/26/2018,0.638296745889856,0,1.28,1.5,0,0,0,0.04,0,0,0,1.01,0,0,0
abdab96d-d5b7-4a0e-a8c2-fbb1b335d33c.Kinect,9/25/2018,0.493184549659671,0,0.16,0,0.33,0.65,1.03,0,0,0,1.07,0,0,0,0
6f789a11-8bbc-484e-9db4-7fbfa8c7d035.Kinect,5/31/2018,0.654373155825136,0.89,1.18,1.5,0.18,0.15,0,0,0,0,0.44,0,0,0,0
163f0a1a-1357-4e21-8c1f-63aab72d97bd.Kinect,9/26/2018,0.526915333531498,0,1.46,1.47,0.42,0.04,0.04,0.12,0,1.04,1.25,0,0,0,0
da62f26b-9fcd-4294-8cef-ed8f371481b1.Kinect,7/10/2018,0.795244294977459,0.09,1.09,1.16,0.78,0.57,0,0,0,0,0,0,0,0,0
360eaa7c-df0e-4742-995b-79ee7893f79e.Kinect,6/5/2018,0.709727887321744,0,1.33,1.49,0.3,0.03,0,0,0,0,0.55,0,0,0,0
8dd397a8-b9dc-4823-bf09-af9688f33525.Kinect,6/27/2018,0.01,1.28,1.5,1.5,1.3,1.49,1.5,1.5,0,0.01,1.1,0,0,0,0
6a4e779b-4bb1-4ed3-b81d-744e240cbfdb.Kinect,9/11/2018,0.683307835916241,0,1.03,0.86,0.46,0.01,0.83,0,0,0,0,0,0,0,0
9c3acef5-fe6e-407e-9745-28c0678462e6.Kinect,6/5/2018,0.703986006845098,0,0.77,0.69,1.01,1.48,0,0,0.25,0,0,0.09,0,0,0
2dd37697-85a8-4daa-aa3d-7d9225faeebb.Kinect,7/20/2018,0.554598150677373,0,0.02,0.16,1.22,1.17,0,0.12,0,0.29,1.4,0,0,0,0
58962e3a-4f8e-40bf-bd92-0b26b156507b.Kinect,10/9/2018,0.407545267689152,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
9052fddd-09a0-4098-a33a-4a7de6ec47a7.Kinect,8/27/2018,0.402320439636081,0.25,0.73,1.03,1.44,0.82,0,1.23,0,0,0.38,0,0,0,0
eada83c1-885c-4b90-a020-392b3914f916.Kinect,8/29/2018,0.682149923634369,0,1.5,1.5,0,0.07,0.31,0.07,0,0,0.4,0,0,0,0
3da2324d-25d8-4cd1-a35c-b94e48cdb258.Kinect,10/8/2018,0.407454548924331,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
bf93717e-8668-4e3f-9cdd-b529968dbd70.Kinect,10/19/2018,0.412428323684125,0.18,1.33,1.38,0.01,0.02,0,0,0,0,0.38,1.08,0,0.52,0.01
02315dab-c1bb-4921-a631-e2852dcb50c7.Kinect,6/19/2018,0.632451463672535,0.03,1.13,1.04,1.39,1.4,0.24,0,0,0,0.3,0,0,0,0
366dd083-c180-4d07-ae28-a184aa4c0a9b.Kinect,8/23/2018,0.789614806334727,0.49,1.5,1.5,0,0.11,0,0,0,0,0,0,0,0,0
a2315ca8-e57d-4d16-8a47-ba8b9f7c21c5.Kinect,6/5/2018,0.674438523244804,0,1.38,1.34,0,0,0,0.04,0,0,0.88,0,0,0,0
ad1fdf06-3a87-4209-899d-f1e15ec67779.Kinect,7/18/2018,0.598405456845004,0,0,0,1.33,0.66,0,0,0,0,0,1.04,0.01,0,0.15
92efa9f7-fc22-4825-8d94-b01f81b19067.Kinect,8/27/2018,0.704885640480767,0.25,1.41,1.43,0,0.32,0.07,0,0,0,0.38,0,0,0,0
695323e3-eb0a-48b6-8ede-e99e4c7dae60.Kinect,7/26/2018,0.646351563821487,1.1,1.41,1.31,0,0.03,0,0,0,0,0.49,0,0,0,0
dd821bf9-5e09-4713-9809-c53f9d0a134e.Kinect,7/18/2018,0.81963129568941,0,0,0,0.21,0.95,0,0.1,0,0,0.32,0,0,0,0
c17e6fae-df49-4fb4-b0d4-8ded5b4199df.Kinect,7/20/2018,0.748153432516176,0,0.1,0.12,1.5,1.49,0,0.27,0,0,0.17,0,0,0,0
b96103d4-f7e4-4371-847a-2cab40a20d9a.Kinect,10/9/2018,0.949255819972219,0,0.06,0.05,0.01,0.43,0,0,0,0,0,0,0,0,0
bce7ce4a-5862-4df2-a3ad-6956c12addfc.Kinect,8/27/2018,0.500925108464582,0,0.56,0.03,0,0.18,0,1.08,0.16,0,0,1.03,0,0,0
aca08b6e-b56a-4a06-8efb-0914ac8e9ea8.Kinect,10/26/2018,0.849106025009724,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0
5e9fe775-9686-48fb-8f75-18a1755e7903.Kinect,7/10/2018,0.697791824269626,0.43,1.31,1.36,0.31,0.3,0,0,0.12,0.32,0.06,0,0,0,0
c201d134-c15a-464c-adb0-ccaafd34ff05.Kinect,9/26/2018,0.855115956743196,0,0.62,0.28,0,0,0,0,0,0.02,0.32,0,0,0.03,0.01
9c072a76-9144-40a4-bb36-158af89799ac.Kinect,10/18/2018,0.527448236671246,1.47,1.31,1.4,0.5,0.28,0,0.66,0,0,0,0,0,0,0
5f3c589e-4840-4592-924e-de01d1dda325.Kinect,10/8/2018,0.719555228047423,1.16,1.3,1.26,0,0.07,0.03,0,0,0,0.09,0,0,0,0
a592f7e8-31f8-4055-b276-661cba54374a.Kinect,5/31/2018,0.856744445406632,0,1.06,1.29,0.04,0.14,0,0,0,0,0,0,0,0,0
59b1e6e9-6132-4cdd-96c4-cb8291e1d2f4.Kinect,7/23/2018,0.692188011296657,1.02,1.37,1.41,0.63,0.52,0,0,0,0,0,0,0,0,0
554df7ba-f362-411f-9a9d-0dcf2bb007ae.Kinect,5/10/2018,0.673096546945741,1,1.47,1.12,0.13,0.19,0.09,0,0,0,0.19,0,0,0,0
4f11f54a-a351-4701-8f7d-4c0145b20fa1.Kinect,7/20/2018,0.241688405885289,0,1.17,1.3,1.11,1.14,0,0,1.5,0,1.06,0,0,0,0
949f79b8-e353-43c1-8c24-778e697b5352.Kinect,6/8/2018,0.505159415352352,1.45,0.09,0.06,0,0.01,0.05,1.5,0,0,0,0.13,0,0,0
94e5f356-9136-4956-9599-8c79ff8671da.Kinect,9/9/2018,0.01,0,0.98,0.21,0.35,0,0,1.5,0,0,0,1.5,1.4,1.5,1.39
4ebb12ff-0a1d-4410-bb54-0bf307a886b3.Kinect,8/23/2018,0.65949817643206,0,0.17,1.01,0,0.14,0.94,0,0,0,0.17,0,0,0,0
9e5cbfda-e79d-4535-b9bf-cfdbd5445236.Kinect,5/31/2018,0.636099309899309,0.32,0.01,0.21,0,0.47,0.55,0.71,0,0,0,0.04,0,0,0
d0904a48-bf8e-41d3-b482-0ce4ccfe5ea9.Kinect,8/24/2018,0.172393698184413,0,0.66,0,0,0.24,0,0,0,0.34,0,0,1.5,0.75,1.09
9db15df7-9919-415d-afea-3434af2d6e97.Kinect,7/20/2018,0.327925382703855,0,1.1,0.93,0.28,1.29,0.72,1.17,0,0.26,0.03,0,0,0,0
55a4f9ad-67ec-4c27-ac15-102b1624e5b4.Kinect,9/7/2018,0.607440862544312,0.87,1.16,1.31,1.21,1.04,0,0,0.25,0,0,0,0,0,0
95b906cd-9953-4539-b2b9-8869261e39f4.Kinect,10/19/2018,0.680122631304983,0,1.49,1.41,0,0.15,0.52,0,0.24,0,0,0,0,0,0
e1bcc026-3b2b-4fc8-9db2-770c6b914322.Kinect,10/24/2018,0.458046360216879,1.5,1.34,1.33,0,0.01,1.1,0,0.01,0,0.16,0,0,0,0
ff63b8a9-deb5-4179-b424-fd07d04ca37f.Kinect,6/13/2018,0.96592951927587,0,0.15,0.03,0,0.07,0,0.05,0,0,0,0,0,0,0
50ab5050-e140-42f2-9f9f-8d8721684f90.Kinect,8/23/2018,0.649540695515253,0.15,0.64,0.41,0.46,1.5,0,0,0.03,0.3,0.57,0,0,0,0
0caf78c6-3df1-4fb6-b6f8-0e9449690df3.Kinect,9/4/2018,0.6851968058654,0.08,1.48,1.5,0.02,0.05,0,0,0,0,0.75,0,0,0,0
b152dca3-8373-4b94-a987-43c132907d8a.Kinect,10/12/2018,0.983850719335226,0,0.1,0.09,0,0.03,0,0,0,0,0,0,0,0,0
023e2baa-1613-4880-bbdf-7216173d0282.Kinect,9/7/2018,0.830091240733471,0.01,1.13,1.23,0.22,0.44,0,0,0,0,0,0,0,0,0
b38a7028-82e5-4bf8-9f86-0300c0a84f44.Kinect,7/24/2018,0.395541055679857,0.63,1.29,1.12,0.07,0.92,1.23,0.19,0,0,0,0.13,0.16,0,0
fcab5a58-af78-4e89-8bdc-0d8196e75260.Kinect,7/25/2018,0.79923399275935,0.05,0.97,0.32,0.97,0.83,0,0,0,0,0,0,0,0,0
4b86f525-58d4-4b15-a34b-558b440e629e.Kinect,9/4/2018,0.577405212933802,0,1.19,1.3,0,0,0,1.13,0,0,0.33,0.26,0,0,0
e774eeb3-d02d-49b6-a424-d84aca4d3c0f.Kinect,10/19/2018,0.54488139629263,0,1.18,1.27,0.03,0.08,0,0,0,0,0.03,1.21,0,0.18,0
f63da57a-66ec-4966-8789-7ff36a97870e.Kinect,10/19/2018,0.581321798795751,0,1.3,1.29,0,0,0,0,0,0,0,1.16,0,0.13,0
ae47d791-9d61-4167-9198-82d36584b2b4.Kinect,9/10/2018,0.558258537669021,0.81,0.48,0.38,0,0.38,1.22,0.14,0,0,0,0,0,0,0
face1ac1-23ab-4188-be01-45d08bcc4679.Kinect,5/9/2018,0.617373949419054,0,0.05,0.23,0.28,0.91,0,0.31,0,0,1.02,0,0,0,0
b155ec89-548e-449d-b04f-193bc91702e5.Kinect,9/21/2018,0.718911684924554,0.39,1.21,1.29,1,1.06,0,0,0,0,0.02,0,0,0,0
63728795-88f9-4ef4-9ac5-e0c61611a07f.Kinect,10/22/2018,0.792558643906079,0.2,1.5,1.5,0.01,0,0,0,0,0,0.01,0.17,0,0,0
31e76447-3c6f-4237-a369-0f3e3c785b4a.Kinect,5/10/2018,0.424208696774015,0.6,0.34,0.17,0.2,0.23,1.13,0.15,0,0,0.99,0,0,0,0
22f87023-b338-4cb8-9794-325dfda49e00.Kinect,9/19/2018,0.01,0.51,1.5,1.5,0.24,1.1,0,0.46,0,0,0,1.5,1.5,1.5,1.5
a4498be1-0877-43b1-832c-dd3f442555ff.Kinect,7/20/2018,0.455191435906298,0.22,1.29,1.48,0,0,1.22,0.48,0,0,0.16,0,0,0,0
77b6be06-c746-467f-9b4d-d67952778457.Kinect,8/24/2018,0.0699233474320054,0,1.5,1.13,0,0,0,0,0,0,0,0,1.5,1.2,0.6
1f9db36a-1a31-4f94-b129-a2146a640a1a.Kinect,9/11/2018,0.648647797840392,1.28,1.13,0.56,0.66,0.67,0,0,0.13,0.07,0,0,0,0,0
b415897c-1410-44e7-906c-5bff846ca13a.Kinect,6/6/2018,0.181694985584364,0.24,0.56,1.25,0.01,0.62,1.2,1.03,0,0,0.79,0,0,0,0
a2d94c47-8cd9-45d1-a3a2-106d8b8575df.Kinect,9/11/2018,0.305143803299028,0,1.45,1.28,1.06,1.2,1.34,0.08,0,0.02,0.71,0,0,0,0
14785f6a-9259-48dc-a078-6599c3e22264.Kinect,8/29/2018,0.814539444908795,0,0.38,0.16,0,0.07,0,0.63,0,0,0.06,0,0,0,0
156c7b88-de7f-4ac5-b64c-0cc913fb9f17.Kinect,9/11/2018,0.700025146479281,0,1.45,1.1,0,0,0.4,0,0,0,0.36,0,0,0,0
a01e212e-4c16-4980-975c-8e3560fb844c.Kinect,7/18/2018,0.386993701938113,0.02,0.01,0,0,1.09,0,1.11,0,0,1.37,0.02,0,0,0
e7971103-8678-449e-811e-0b07eb3a490c.Kinect,7/20/2018,0.562993407498973,0,0.87,1.17,0.45,1.25,0,0.11,0,0,0.85,0,0,0,0
5d15b8fa-cc52-45a8-a2fb-7a63d55524c8.Kinect,7/11/2018,0.239168270213476,0.06,1.5,1.5,0.64,1.04,0,0,0,0,0.09,0,0,0.1,1.2
9f6b0865-440d-4aef-bce4-2e69649b4713.Kinect,8/15/2018,0.0734239957605249,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
e0c376a0-aae8-4f96-b95f-87cef4038942.Kinect,10/4/2018,0.01,0,0.29,1.07,1.43,1.5,0,0.16,0,0,0,1.5,0,1.03,1.04
1139c2af-8198-4ae2-8ae9-21478914ee46.Kinect,9/11/2018,0.178110629169675,1.5,1.09,0.18,0.04,0.43,1.24,0,1.35,0,0,0,0,0,0
d56fabc4-7f7e-4b83-b96c-19f7bc4a1567.Kinect,8/24/2018,0.81542106113402,0,1.5,1.5,0,0,0,0.12,0,0,0.04,0,0,0,0
865ad91b-94e4-4aec-be1f-4c4195b824cf.Kinect,10/24/2018,0.543227860694897,0,1.5,1.5,0,0,0,0,0,0,0.56,1.4,0,0.06,0
a21d9bb7-d677-4a8d-ba88-e65041d5d145.Kinect,10/26/2018,0.690042949117059,0,1.5,1.5,0,0,0,0,0,0,0,0.79,0,0,0
ef211885-6b0c-4118-95af-55d40f2fd20d.Kinect,9/11/2018,0.595036004998869,0,1.5,1.5,0.08,0.25,1.12,0,0.01,0,0,0,0,0,0
33c14443-e2e1-48e1-8d65-151316e03900.Kinect,5/10/2018,0.769249540691368,0,1.3,1.22,0,0,0.18,0,0,0.31,0.15,0,0,0,0
d09473f7-dd00-4d0e-a551-491a6df87690.Kinect,7/27/2018,0.580214599675886,0,0.39,0,0.05,1.24,0,0,0,0,0,1,0,0,0.13
fe652393-bda2-4547-a64e-f9626f4a0907.Kinect,10/22/2018,0.613179295415468,0.04,1.41,1.49,0,0.05,0,0,0,0,0.75,1.13,0,0,0
3cdd1bc8-d370-429a-abe4-264086f6b134.Kinect,7/18/2018,0.872835552616421,0,0,0,0.34,1.18,0.04,0,0,0,0,0,0,0,0
9a94aa96-1122-4a1d-ba01-07b404a809c5.Kinect,10/23/2018,0.316712489940215,0.1,1.25,0.78,0,1.03,0,1.26,0,0.09,0.95,0,0,0,0
a563247a-4b5a-4ec5-8b06-a2240d70d77c.Kinect,9/6/2018,0.407609708109392,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
0e844eb5-e1ce-4ea5-b0ca-b73494ce3cf3.Kinect,9/26/2018,0.665019897495647,0,0,0.01,0.06,0.95,0,0,0,0,0,1.18,0.16,0,0
691883a0-2379-45a4-9a92-e800e50ef22d.Kinect,8/25/2018,0.407281890063824,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
eaff724a-1dd2-4102-8fd2-4e1d7e54651a.Kinect,7/12/2018,0.01,1.19,1.5,1.5,1.02,1.43,1.34,0,0.54,0,0.7,0.43,0,1.01,0
d9fe3f01-f09f-4da7-a50f-c81daafed96d.Kinect,9/6/2018,0.956336495016747,0,0.18,0.38,0,0,0,0,0,0,0.02,0,0,0,0
15b23386-9176-4608-a3fa-250af20f5bd4.Kinect,7/25/2018,0.756017109494657,0.12,1.07,0.85,1.02,0.74,0,0,0.09,0,0,0,0,0,0
4d7b3354-44b5-4845-b9f4-5ca8c886164d.Kinect,10/24/2018,0.135431862991259,0,1.44,1.5,0,0,0,0,0,0,0.04,1.5,0,1.03,0.1
cfc0747a-ec2b-416c-9687-fa6fd54882a0.Kinect,9/4/2018,0.712069668941228,0,1.24,1.5,0,0,0,0,0,0,0.68,0,0,0,0
8b7451ee-ddfb-4969-b789-837cbbf2b2bf.Kinect,9/11/2018,0.640088419445989,1.33,1.29,1.06,0.68,0.96,0,0,0,0,0,0,0,0,0
569394fc-b32a-4f89-b5a6-0a1d6b7b9da9.Kinect,5/9/2018,0.732088088213671,0.08,1.32,1.41,0,0.25,0,0,0,0.46,0.1,0,0,0,0
ea4797c2-ac59-4ffe-8184-bd243debaab7.Kinect,8/23/2018,0.691050032455912,0,1.29,1.33,0,0,0.17,0,0,0,0.7,0,0,0,0
96515a44-0fd2-4470-8c4c-84bad59bb31b.Kinect,7/20/2018,0.65602222831529,0.51,1.21,1.31,1.04,1.28,0,0,0.11,0,0.04,0,0,0,0
c4b7bc12-7118-4cb5-8ff4-5a97180378a5.Kinect,8/27/2018,0.724156890209977,0,1.5,1.5,0,0,0.32,0,0,0,0.29,0,0,0,0
7a86f604-f51b-4446-be97-3275a7ac127f.Kinect,9/26/2018,0.201568367929783,0,1.5,1.5,0,0.5,0.66,1.17,0,0.18,1.14,0,0,0,0
be161b28-d0ff-456c-a9a5-ce5ef39a62a5.Kinect,9/11/2018,0.550993308313658,1.1,0.12,0.19,0.02,0.51,1.33,0,0,0,0,0,0,0,0
fec37f76-7028-452e-bb13-de01830d7f33.Kinect,7/11/2018,0.597571305228367,1.04,1.28,1.27,0.45,0.8,0,0,0.42,0,0,0,0.01,0,0
0224a14b-92cb-4ce5-93f1-220b3f7cb80c.Kinect,8/27/2018,0.543709985808753,0.07,1.5,1.5,0,0.04,0.55,0,0,0,0.91,0,0,0,0
9f3e8516-2401-4a76-ba22-fa6d71707758.Kinect,8/15/2018,0.0105695586928511,0,1,0,0,0,0,0,0,0,0,0,1.5,1.41,1.47
7dc407b0-8213-481d-9b6a-c9a54cff25b7.Kinect,8/23/2018,0.608872980940837,0,0.36,0,1.24,1.33,0,0.02,0,0.48,0,0,1.07,0,0
